ufs_serial,run_id,wafer_no,split,health,reg_pred,risk,grade,anomaly_score,ci_low,ci_high,date
S16395,1,16,train,0.0,0.0002310529239616,LOW,grade1,36.0,0.0,0.011152,2025-10-01
S16396,1,11,train,0.0,0.0002364043362479,LOW,grade1,40.2,0.0,0.011158,2025-10-01
S16397,29,11,val,0.0,0.0002227554901532,LOW,grade1,40.8,0.0,0.011144,2025-11-15
S16398,1,10,train,0.0,0.0002695393676146,LOW,grade1,33.8,0.0,0.011191,2025-10-01
S16399,29,16,val,0.0,0.0002587855279145,LOW,grade1,25.1,0.0,0.01118,2025-11-15
S16400,57,13,test,0.0,0.0001680278045744,LOW,grade1,26.3,0.0,0.011089,2025-11-30
S16401,57,14,test,0.0,0.000242407008143,LOW,grade1,24.5,0.0,0.011164,2025-11-30
S16402,1,13,train,0.0,0.0001513258390901,LOW,grade1,33.0,0.0,0.011073,2025-10-01
S16403,57,12,test,0.0,0.0001361120749157,LOW,grade1,36.1,0.0,0.011057,2025-11-30
S16404,1,16,train,0.0,0.0002514679601122,LOW,grade1,42.4,0.0,0.011173,2025-10-01
S16405,29,13,val,0.0,0.0001894989052338,LOW,grade1,22.3,0.0,0.011111,2025-11-15
S16406,57,5,test,0.0,0.0002060552131845,LOW,grade1,25.1,0.0,0.011127,2025-11-30
S16407,29,7,val,0.0,0.0001211042879676,LOW,grade1,8.8,0.0,0.011042,2025-11-15
S16408,1,6,train,0.0,0.0003347281539259,LOW,grade1,24.5,0.0,0.011256,2025-10-01
S16409,29,2,val,0.0,0.0002752462981853,LOW,grade1,25.8,0.0,0.011196,2025-11-15
S16410,57,2,test,0.0,0.0006243839462677,LOW,grade1,29.0,0.0,0.011546,2025-11-30
S16411,1,2,train,0.0,0.0006519759727217,LOW,grade1,38.9,0.0,0.011573,2025-10-01
S16412,29,23,val,0.0,0.0002502782639039,LOW,grade1,35.1,0.0,0.011171,2025-11-15
S16413,1,25,train,0.0,0.0001478999126801,LOW,grade1,22.5,0.0,0.011069,2025-10-01
S16414,29,23,val,0.0,0.0002494366754062,LOW,grade1,41.4,0.0,0.011171,2025-11-15
S16415,57,22,test,0.0,0.0002365858080698,LOW,grade1,25.8,0.0,0.011158,2025-11-30
S16416,1,22,train,0.0,0.0002556531116345,LOW,grade1,25.7,0.0,0.011177,2025-10-01
S16417,29,24,val,0.0,0.0001751662583834,LOW,grade1,24.4,0.0,0.011096,2025-11-15
S16418,1,22,train,0.0,0.0002607572913349,LOW,grade1,37.5,0.0,0.011182,2025-10-01
S16419,1,2,train,0.0,0.0001022348431298,LOW,grade1,30.7,0.0,0.011023,2025-10-01
S16420,1,4,train,0.0,0.0002112261278071,LOW,grade1,22.0,0.0,0.011132,2025-10-01
S16421,1,23,train,0.0,0.0002560027294107,LOW,grade1,19.8,0.0,0.011177,2025-10-01
S16422,1,24,train,0.0,0.0001477608592584,LOW,grade1,28.2,0.0,0.011069,2025-10-01
S16423,1,17,train,0.004356439115038,0.0007102707664847,LOW,grade1,28.7,0.0,0.011631,2025-10-01
S16424,29,17,val,0.0,0.0004607117356909,LOW,grade1,14.9,0.0,0.011382,2025-11-15
S16425,31,3,val,0.0,0.0013272726935245,LOW,grade1,26.2,0.0,0.012248,2025-11-16
S16426,59,6,test,0.0,0.0021809216314319,LOW,grade1,34.7,0.0,0.013102,2025-12-01
S16427,73,14,test,0.0,0.0031459734860902,LOW,grade2,46.4,0.0,0.014067,2025-12-08
S16428,17,14,train,0.0,0.0034579097346642,LOW,grade2,34.3,0.0,0.014379,2025-10-26
S16429,17,13,train,0.0,0.0034344180528252,LOW,grade2,49.4,0.0,0.014356,2025-10-26
S16430,45,6,val,0.0,0.0034321348301337,LOW,grade2,37.5,0.0,0.014353,2025-11-23
S16431,73,5,test,0.0,0.0036009752719142,MED,grade3,26.3,0.0,0.014522,2025-12-08
S16432,17,1,train,0.0,0.0035650019051316,LOW,grade2,37.9,0.0,0.014486,2025-10-26
S16433,45,1,val,0.0,0.0035786368747514,LOW,grade2,27.2,0.0,0.0145,2025-11-23
S16434,45,7,val,0.0,0.0034399495727392,LOW,grade2,22.6,0.0,0.014361,2025-11-23
S16435,73,17,test,0.0,0.0034176583644164,LOW,grade2,44.2,0.0,0.014339,2025-12-08
S16436,73,20,test,0.0,0.0036289940032505,MED,grade3,31.8,0.0,0.01455,2025-12-08
S16437,7,10,train,0.0,0.0035636486492203,LOW,grade2,32.2,0.0,0.014485,2025-10-10
S16438,5,4,train,0.0,0.0035979579212195,MED,grade3,37.1,0.0,0.014519,2025-10-07
S16439,5,4,train,0.0,0.0035953357759145,MED,grade3,36.6,0.0,0.014517,2025-10-07
S16440,61,4,test,0.0,0.0035771702492261,LOW,grade2,20.3,0.0,0.014498,2025-12-02
S16441,33,22,val,0.0,0.0025430513309874,LOW,grade1,39.3,0.0,0.013464,2025-11-17
S16442,7,23,train,0.0,0.0035940680777831,MED,grade3,33.2,0.0,0.014515,2025-10-10
S16443,7,4,train,0.0,0.0028988959390954,LOW,grade1,45.5,0.0,0.01382,2025-10-10
S16444,7,23,train,0.0,0.003437025323152,LOW,grade2,32.4,0.0,0.014358,2025-10-10
S16445,7,23,train,0.0,0.0034544826847749,LOW,grade2,34.2,0.0,0.014376,2025-10-10
S16446,5,16,train,0.0,0.0034384589003821,LOW,grade2,38.3,0.0,0.01436,2025-10-07
S16447,5,16,train,0.0,0.0034219528760332,LOW,grade2,24.7,0.0,0.014343,2025-10-07
S16448,5,16,train,0.0,0.0035161518854371,LOW,grade2,27.8,0.0,0.014437,2025-10-07
S16449,5,10,train,0.0,0.0036052015887009,MED,grade3,29.5,0.0,0.014526,2025-10-07
S16450,38,19,val,0.0,0.0011351864782697,LOW,grade1,43.6,0.0,0.012056,2025-11-19
S16451,66,23,test,0.0,0.0004911828405125,LOW,grade1,28.2,0.0,0.011412,2025-12-04
S16452,38,10,val,0.0,0.001170254985624,LOW,grade1,24.9,0.0,0.012091,2025-11-19
S16453,66,10,test,0.0,0.0011444604572029,LOW,grade1,24.7,0.0,0.012066,2025-12-04
S16454,38,10,val,0.0,0.0011384395973687,LOW,grade1,34.2,0.0,0.01206,2025-11-19
S16455,38,19,val,0.0,0.001383280802742,LOW,grade1,19.6,0.0,0.012304,2025-11-19
S16456,73,25,test,0.0,0.0005852535220502,LOW,grade1,30.9,0.0,0.011506,2025-12-08
S16457,17,25,train,0.0,0.0014212043006932,LOW,grade1,31.1,0.0,0.012342,2025-10-26
S16458,10,17,train,0.0,0.0013522648674978,LOW,grade1,24.9,0.0,0.012273,2025-10-15
S16459,37,22,val,0.0,0.0030374159766095,LOW,grade2,8.6,0.0,0.013959,2025-11-19
S16460,65,15,test,0.0,0.0034892619911954,LOW,grade2,15.7,0.0,0.01441,2025-12-04
S16461,24,10,train,0.0,0.0025031257764565,LOW,grade1,47.5,0.0,0.013424,2025-11-06
S16462,24,12,train,0.0,0.0034678910586851,LOW,grade2,36.1,0.0,0.014389,2025-11-06
S16463,80,14,test,0.0,0.0034557807464208,LOW,grade2,45.3,0.0,0.014377,2025-12-12
S16464,80,7,test,0.0,0.0034826209448795,LOW,grade2,29.3,0.0,0.014404,2025-12-12
S16465,80,16,test,0.0,0.0012985829880583,LOW,grade1,27.7,0.0,0.01222,2025-12-12
S16466,24,12,train,0.0,0.0034822209357756,LOW,grade2,51.4,0.0,0.014403,2025-11-06
S16467,52,16,val,0.0,0.0012897318123973,LOW,grade1,38.4,0.0,0.012211,2025-11-27
S16468,24,12,train,0.0,0.0029193880330441,LOW,grade1,29.8,0.0,0.013841,2025-11-06
S16469,66,4,test,0.0,0.0030524036551045,LOW,grade2,18.2,0.0,0.013974,2025-12-04
S16470,8,19,train,0.0,0.0034058929070403,LOW,grade2,40.2,0.0,0.014327,2025-10-12
S16471,8,18,train,0.0,0.0035227522445635,LOW,grade2,31.7,0.0,0.014444,2025-10-12
S16472,64,5,test,0.0,0.0036287029771275,MED,grade3,31.0,0.0,0.01455,2025-12-03
S16473,64,9,test,0.0,0.0035171781781694,LOW,grade2,30.2,0.0,0.014438,2025-12-03
S16474,4,20,train,0.0,0.0035028244378269,LOW,grade2,35.6,0.0,0.014424,2025-10-05
S16475,24,19,train,0.0,0.0029156041752092,LOW,grade1,21.1,0.0,0.013837,2025-11-06
S16476,52,23,val,0.0,0.0030474784286309,LOW,grade2,33.1,0.0,0.013969,2025-11-27
S16477,80,20,test,0.0,0.0030812721252261,LOW,grade2,31.0,0.0,0.014002,2025-12-12
S16478,52,19,val,0.0,0.0029016117543512,LOW,grade1,28.4,0.0,0.013823,2025-11-27
S16479,24,24,train,0.0,0.0017728619234728,LOW,grade1,35.0,0.0,0.012694,2025-11-06
S16480,24,24,train,0.0,0.0025020424080567,LOW,grade1,27.4,0.0,0.013423,2025-11-06
S16481,80,21,test,0.0,0.0030229356258513,LOW,grade2,45.6,0.0,0.013944,2025-12-12
S16482,24,22,train,0.0,0.0030320438186979,LOW,grade2,34.7,0.0,0.013953,2025-11-06
S16483,24,18,train,0.0,0.0034805820583217,LOW,grade2,36.2,0.0,0.014402,2025-11-06
S16484,83,17,test,0.0,0.0030247334425276,LOW,grade2,33.5,0.0,0.013946,2025-12-13
S16485,27,14,train,0.0,0.0017623661372925,LOW,grade1,43.3,0.0,0.012684,2025-11-11
S16486,80,4,test,0.0,0.0034366571690665,LOW,grade2,22.9,0.0,0.014358,2025-12-12
S16487,24,17,train,0.0,0.0034515944731663,LOW,grade2,28.2,0.0,0.014373,2025-11-06
S16488,14,23,train,0.0,0.0011441074536451,LOW,grade1,42.1,0.0,0.012065,2025-10-21
S16489,71,20,test,0.0,0.0004553776162944,LOW,grade1,36.4,0.0,0.011377,2025-12-07
S16490,42,22,val,0.0,0.0007017263552361,LOW,grade1,18.7,0.0,0.011623,2025-11-21
S16491,15,21,train,0.0,0.0001089684915808,LOW,grade1,45.9,0.0,0.01103,2025-10-23
S16492,14,20,train,0.0,0.0006878339133937,LOW,grade1,22.6,0.0,0.011609,2025-10-21
S16493,43,24,val,0.0,0.0011068241504993,LOW,grade1,51.4,0.0,0.012028,2025-11-22
S16494,14,20,train,0.0,0.001151693716073,LOW,grade1,19.3,0.0,0.012073,2025-10-21
S16495,71,22,test,0.0,0.0002088694891419,LOW,grade1,38.8,0.0,0.01113,2025-12-07
S16496,43,22,val,0.0,0.0002636539633834,LOW,grade1,53.8,0.0,0.011185,2025-11-22
S16497,15,2,train,0.0,0.0002317953855984,LOW,grade1,34.5,0.0,0.011153,2025-10-23
S16498,42,24,val,0.0,0.0001255935058088,LOW,grade1,42.7,0.0,0.011047,2025-11-21
S16499,73,17,test,0.0,0.0034152821989131,LOW,grade2,18.7,0.0,0.014336,2025-12-08
S16500,7,3,train,0.0,0.0034027151699133,LOW,grade2,35.1,0.0,0.014324,2025-10-10
S16501,73,18,test,0.0,0.0031744701796127,LOW,grade2,38.0,0.0,0.014096,2025-12-08
S16502,8,13,train,0.0,0.0036365571292557,MED,grade3,35.2,0.0,0.014558,2025-10-12
S16503,15,11,train,0.0,0.000118531092237,LOW,grade1,56.5,0.0,0.01104,2025-10-23
S16504,15,12,train,0.0,0.0014222816848314,LOW,grade1,27.3,0.0,0.012343,2025-10-23
S16505,15,14,train,0.0,0.0001020094724545,LOW,grade1,29.3,0.0,0.011023,2025-10-23
S16506,43,17,val,0.0,0.0001591708034592,LOW,grade1,46.9,0.0,0.01108,2025-11-22
S16507,15,17,train,0.0,0.0,LOW,grade1,27.1,0.0,0.010921,2025-10-23
S16508,15,11,train,0.0,0.0002875651798559,LOW,grade1,30.7,0.0,0.011209,2025-10-23
S16509,15,21,train,0.0,0.0002866253413555,LOW,grade1,61.1,0.0,0.011208,2025-10-23
S16510,71,15,test,0.0,0.0001277694895769,LOW,grade1,64.4,0.0,0.011049,2025-12-07
S16511,15,10,train,0.0,0.0005014397047743,LOW,grade1,45.9,0.0,0.011423,2025-10-23
S16512,71,18,test,0.0,0.0002581208426123,LOW,grade1,45.4,0.0,0.011179,2025-12-07
S16513,15,21,train,0.0,0.0001076473851964,LOW,grade1,50.8,0.0,0.011029,2025-10-23
S16514,14,18,train,0.0,0.0004725306061923,LOW,grade1,32.7,0.0,0.011394,2025-10-21
S16515,5,14,train,0.0,0.0036148252654424,MED,grade3,24.8,0.0,0.014536,2025-10-07
S16516,6,18,train,0.0,0.0034284069550325,LOW,grade2,44.6,0.0,0.01435,2025-10-09
S16517,7,21,train,0.0,0.0034372527859643,LOW,grade2,20.4,0.0,0.014358,2025-10-10
S16518,7,22,train,0.0,0.0024961833434608,LOW,grade1,49.7,0.0,0.013417,2025-10-10
S16519,7,5,train,0.0,0.0031630397723069,LOW,grade2,39.6,0.0,0.014084,2025-10-10
S16520,46,16,val,0.0,0.0024940787765133,LOW,grade1,19.6,0.0,0.013415,2025-11-24
S16521,46,16,val,0.0,0.0029849786657255,LOW,grade2,29.5,0.0,0.013906,2025-11-24
S16522,21,10,train,0.0,0.0006038968314695,LOW,grade1,47.4,0.0,0.011525,2025-11-02
S16523,2,11,train,0.0,0.001186522853757,LOW,grade1,23.1,0.0,0.012108,2025-10-02
S16524,30,13,val,0.0,0.0021371644932247,LOW,grade1,7.6,0.0,0.013058,2025-11-15
S16525,2,3,train,0.0,0.0034219288640181,LOW,grade2,19.8,0.0,0.014343,2025-10-02
S16526,3,9,train,0.0,0.0021932483152476,LOW,grade1,22.3,0.0,0.013114,2025-10-04
S16527,3,17,train,0.0,0.0021914882271726,LOW,grade1,23.3,0.0,0.013113,2025-10-04
S16528,3,24,train,0.0,0.0029216984600128,LOW,grade1,39.5,0.0,0.013843,2025-10-04
S16529,3,9,train,0.0,0.001202705222842,LOW,grade1,21.0,0.0,0.012124,2025-10-04
S16530,59,11,test,0.0,0.0027068123553608,LOW,grade1,33.3,0.0,0.013628,2025-12-01
S16531,59,9,test,0.0,0.0012885101779913,LOW,grade1,16.2,0.0,0.01221,2025-12-01
S16532,3,11,train,0.0,0.0029765070214459,LOW,grade1,46.6,0.0,0.013898,2025-10-04
S16533,3,14,train,0.0,0.0021500879842852,LOW,grade1,25.5,0.0,0.013071,2025-10-04
S16534,31,23,val,0.0,0.0017947282852217,LOW,grade1,29.0,0.0,0.012716,2025-11-16
S16535,3,20,train,0.0,0.0029279616820881,LOW,grade1,29.1,0.0,0.013849,2025-10-04
S16536,3,21,train,0.0,0.0029074533538883,LOW,grade1,7.4,0.0,0.013829,2025-10-04
S16537,3,21,train,0.0,0.003084194937856,LOW,grade2,19.5,0.0,0.014005,2025-10-04
S16538,59,10,test,0.0,0.0029720114982107,LOW,grade1,26.7,0.0,0.013893,2025-12-01
S16539,3,18,train,0.0,0.0031701036347278,LOW,grade2,25.0,0.0,0.014091,2025-10-04
S16540,59,12,test,0.0,0.0029860034687553,LOW,grade2,8.3,0.0,0.013907,2025-12-01
S16541,3,12,train,0.0,0.0030024906910522,LOW,grade2,39.0,0.0,0.013924,2025-10-04
S16542,3,2,train,0.0,0.0034456762717986,LOW,grade2,24.3,0.0,0.014367,2025-10-04
S16543,59,4,test,0.0,0.0030456964462729,LOW,grade2,16.8,0.0,0.013967,2025-12-01
S16544,3,4,train,0.0,0.0024937941980017,LOW,grade1,17.2,0.0,0.013415,2025-10-04
S16545,31,23,val,0.0,0.0030856549797064,LOW,grade2,25.0,0.0,0.014007,2025-11-16
S16546,59,23,test,0.0,0.0011358134345115,LOW,grade1,86.9,0.0,0.012057,2025-12-01
S16547,3,18,train,0.0,0.0014116386587416,LOW,grade1,44.0,0.0,0.012333,2025-10-04
S16548,50,14,val,0.0,0.0011627108032849,LOW,grade1,40.0,0.0,0.012084,2025-11-26
S16549,50,6,val,0.004323130050538,0.0011657642223439,LOW,grade1,30.9,0.0,0.012087,2025-11-26
S16550,22,6,train,0.0,0.0006104678572581,LOW,grade1,44.4,0.0,0.011532,2025-11-03
S16551,22,3,train,0.0,0.0014251347910401,LOW,grade1,28.5,0.0,0.012346,2025-11-03
S16552,22,16,train,0.0,0.0030004647583556,LOW,grade2,28.1,0.0,0.013922,2025-11-03
S16553,22,17,train,0.0,0.002179301608692,LOW,grade1,27.1,0.0,0.013101,2025-11-03
S16554,22,17,train,0.0,0.0017769813865551,LOW,grade1,46.2,0.0,0.012698,2025-11-03
S16555,22,17,train,0.0,0.001280972975625,LOW,grade1,42.1,0.0,0.012202,2025-11-03
S16556,50,11,val,0.0,0.0030866857140279,LOW,grade2,19.9,0.0,0.014008,2025-11-26
S16557,22,11,train,0.0,0.0029100199527645,LOW,grade1,34.3,0.0,0.013831,2025-11-03
S16558,37,14,val,0.0,0.0029821045465926,LOW,grade1,23.4,0.0,0.013903,2025-11-19
S16559,65,15,test,0.0,0.003014566142273,LOW,grade2,17.5,0.0,0.013936,2025-12-04
S16560,65,9,test,0.0,0.0025429620871526,LOW,grade1,34.0,0.0,0.013464,2025-12-04
S16561,9,15,train,0.0,0.0029334669488794,LOW,grade1,28.6,0.0,0.013855,2025-10-13
S16562,37,9,val,0.0,0.0021761678705306,LOW,grade1,48.1,0.0,0.013097,2025-11-19
S16563,65,15,test,0.0,0.0029577469419335,LOW,grade1,21.1,0.0,0.013879,2025-12-04
S16564,10,2,train,0.0,0.0029983449813743,LOW,grade2,35.5,0.0,0.01392,2025-10-15
S16565,9,22,train,0.0,0.0029222529417641,LOW,grade1,16.7,0.0,0.013843,2025-10-13
S16566,9,21,train,0.0,0.003048435466817,LOW,grade2,35.4,0.0,0.01397,2025-10-13
S16567,2,19,train,0.0,0.0018636455939112,LOW,grade1,24.0,0.0,0.012785,2025-10-02
S16568,2,19,train,0.0,0.001853165977408,LOW,grade1,21.4,0.0,0.012774,2025-10-02
S16569,10,1,train,0.0043696533291131,0.0018244999217728,LOW,grade1,41.7,0.0,0.012746,2025-10-15
S16570,58,19,test,0.0,0.0017631422292925,LOW,grade1,18.9,0.0,0.012684,2025-11-30
S16571,38,1,val,0.0,0.0017973384474298,LOW,grade1,30.1,0.0,0.012719,2025-11-19
S16572,58,19,test,0.0,0.0013175423712688,LOW,grade1,15.2,0.0,0.012239,2025-11-30
S16573,10,3,train,0.0,0.0021776629047657,LOW,grade1,25.2,0.0,0.013099,2025-10-15
S16574,10,17,train,0.0,0.0006267423677965,LOW,grade1,23.3,0.0,0.011548,2025-10-15
S16575,65,5,test,0.0,0.0013281384429935,LOW,grade1,15.8,0.0,0.012249,2025-12-04
S16576,58,7,test,0.0,0.0012906491466628,LOW,grade1,36.0,0.0,0.012212,2025-11-30
S16577,38,14,val,0.0,0.0021409333835049,LOW,grade1,21.6,0.0,0.013062,2025-11-19
S16578,10,24,train,0.0,0.0011353179368013,LOW,grade1,38.8,0.0,0.012057,2025-10-15
S16579,10,24,train,0.0,0.001137162597551,LOW,grade1,21.7,0.0,0.012058,2025-10-15
S16580,17,25,train,0.0,0.0005826839997958,LOW,grade1,23.3,0.0,0.011504,2025-10-26
S16581,73,25,test,0.0,0.0011324618838139,LOW,grade1,19.8,0.0,0.012054,2025-12-08
S16582,17,25,train,0.0,0.0013293952344636,LOW,grade1,37.8,0.0,0.012251,2025-10-26
S16583,22,25,train,0.0,0.0034866393399928,LOW,grade2,32.8,0.0,0.014408,2025-11-03
S16584,22,17,train,0.0,0.0017896944521694,LOW,grade1,42.6,0.0,0.012711,2025-11-03
S16585,37,12,val,0.0,0.0034904375955888,LOW,grade2,30.5,0.0,0.014412,2025-11-19
S16586,3,17,train,0.0,0.0018505083001767,LOW,grade1,25.8,0.0,0.012772,2025-10-04
S16587,31,12,val,0.0,0.0029793139313161,LOW,grade1,29.8,0.0,0.013901,2025-11-16
S16588,59,12,test,0.0,0.002982016813664,LOW,grade1,15.4,0.0,0.013903,2025-12-01
S16589,59,2,test,0.0,0.003024360294401,LOW,grade2,28.6,0.0,0.013946,2025-12-01
S16590,31,12,val,0.0,0.0029563219046074,LOW,grade1,29.4,0.0,0.013878,2025-11-16
S16591,5,16,train,0.0,0.0035047641424085,LOW,grade2,32.6,0.0,0.014426,2025-10-07
S16592,38,5,val,0.0,0.0027179930671086,LOW,grade1,31.3,0.0,0.013639,2025-11-19
S16593,9,4,train,0.0,0.0013533203689497,LOW,grade1,43.0,0.0,0.012275,2025-10-13
S16594,14,10,train,0.0,0.0030310726598757,LOW,grade2,59.9,0.0,0.013952,2025-10-21
S16595,43,17,val,0.0,0.0012925956900842,LOW,grade1,42.8,0.0,0.012214,2025-11-22
S16596,15,14,train,0.0,0.0002665599030622,LOW,grade1,40.9,0.0,0.011188,2025-10-23
S16597,15,11,train,0.0,0.0002709270858567,LOW,grade1,42.0,0.0,0.011192,2025-10-23
S16598,15,15,train,0.0,0.0011175402210193,LOW,grade1,32.6,0.0,0.012039,2025-10-23
S16599,15,15,train,0.0,0.0002767745921617,LOW,grade1,33.5,0.0,0.011198,2025-10-23
S16600,15,20,train,0.0,0.0002232122770775,LOW,grade1,40.4,0.0,0.011144,2025-10-23
S16601,15,21,train,0.0,0.0002453093214277,LOW,grade1,43.2,0.0,0.011167,2025-10-23
S16602,15,17,train,0.0,0.0,LOW,grade1,39.1,0.0,0.010921,2025-10-23
S16603,15,17,train,0.0,0.0001051911420851,LOW,grade1,49.4,0.0,0.011026,2025-10-23
S16604,14,18,train,0.0,0.0006606728550201,LOW,grade1,34.5,0.0,0.011582,2025-10-21
S16605,25,18,train,0.0,0.003551684267696,LOW,grade2,27.9,0.0,0.014473,2025-11-08
S16606,81,25,test,0.0,0.0036059634350595,MED,grade3,29.5,0.0,0.014527,2025-12-12
S16607,25,1,train,0.0,0.0035402537111488,LOW,grade2,42.3,0.0,0.014461,2025-11-08
S16608,25,6,train,0.0,0.0035095082240636,LOW,grade2,29.9,0.0,0.014431,2025-11-08
S16609,26,17,train,0.0,0.0005021391600863,LOW,grade1,32.3,0.0,0.011423,2025-11-10
S16610,82,9,test,0.0,0.0001144472677272,LOW,grade1,35.9,0.0,0.011036,2025-12-13
S16611,26,11,train,0.0,0.0001192337226831,LOW,grade1,33.8,0.0,0.01104,2025-11-10
S16612,82,16,test,0.0,0.0006174925546061,LOW,grade1,35.5,0.0,0.011539,2025-12-13
S16613,21,2,train,0.0,0.0030618320201211,LOW,grade2,37.9,0.0,0.013983,2025-11-02
S16614,26,25,train,0.0,0.0022164476785724,LOW,grade1,27.8,0.0,0.013138,2025-11-10
S16615,47,25,val,0.0,0.0024941858158634,LOW,grade1,35.3,0.0,0.013415,2025-11-24
S16616,21,19,train,0.0,0.0025421842865539,LOW,grade1,14.6,0.0,0.013463,2025-11-02
S16617,77,4,test,0.0,0.001869422856884,LOW,grade1,40.4,0.0,0.012791,2025-12-10
S16618,48,5,val,0.0,0.0017834677084797,LOW,grade1,40.1,0.0,0.012705,2025-11-25
S16619,31,6,val,0.0,0.0017397735587768,LOW,grade1,26.8,0.0,0.012661,2025-11-16
S16620,3,3,train,0.0,0.0013398888076551,LOW,grade1,35.3,0.0,0.012261,2025-10-04
S16621,1,18,train,0.0,0.0001411988948931,LOW,grade1,21.6,0.0,0.011062,2025-10-01
S16622,57,23,test,0.0,0.0002220722269495,LOW,grade1,34.6,0.0,0.011143,2025-11-30
S16623,1,23,train,0.0,0.0002366864342212,LOW,grade1,43.1,0.0,0.011158,2025-10-01
S16624,57,23,test,0.0,0.0002460114767631,LOW,grade1,32.1,0.0,0.011167,2025-11-30
S16625,1,22,train,0.0,0.0001427690284965,LOW,grade1,28.6,0.0,0.011064,2025-10-01
S16628,57,5,test,0.0,0.00018544594802,LOW,grade1,24.6,0.0,0.011107,2025-11-30
S16629,1,2,train,0.0,0.0001598241176415,LOW,grade1,42.6,0.0,0.011081,2025-10-01
S16630,1,7,train,0.0,0.0001006157933337,LOW,grade1,12.8,0.0,0.011022,2025-10-01
S16631,1,6,train,0.0,0.0002330299831071,LOW,grade1,20.7,0.0,0.011154,2025-10-01
S16632,1,14,train,0.0,0.0002717840584587,LOW,grade1,29.8,0.0,0.011193,2025-10-01
S16633,1,10,train,0.0,0.0002340042027269,LOW,grade1,37.1,0.0,0.011155,2025-10-01
S16634,57,8,test,0.0,0.0002189032597821,LOW,grade1,27.9,0.0,0.01114,2025-11-30
S16635,1,25,train,0.0,0.0002243857504117,LOW,grade1,12.9,0.0,0.011146,2025-10-01
S16636,53,24,val,0.0,0.002904889543505,LOW,grade1,42.6,0.0,0.013826,2025-11-27
S16637,25,25,train,0.0,0.0035961822268202,MED,grade3,38.6,0.0,0.014517,2025-11-08
S16638,25,18,train,0.0,0.0034052420215879,LOW,grade2,30.5,0.0,0.014326,2025-11-08
S16639,25,13,train,0.0,0.0035123068638908,LOW,grade2,42.0,0.0,0.014434,2025-11-08
S16640,27,3,train,0.0,0.0002208953573412,LOW,grade1,36.9,0.0,0.011142,2025-11-11
S16641,23,23,train,0.0,0.000211126663822,LOW,grade1,69.2,0.0,0.011132,2025-11-05
S16642,79,19,test,0.0,7.949179064496194e-05,LOW,grade1,40.7,0.0,0.011001,2025-12-11
S16643,23,19,train,0.0,0.0001550315787158,LOW,grade1,20.0,0.0,0.011076,2025-11-05
S16644,23,19,train,0.0,0.0004945062289938,LOW,grade1,32.7,0.0,0.011416,2025-11-05
S16645,23,23,train,0.0,0.0001796053740685,LOW,grade1,33.7,0.0,0.011101,2025-11-05
S16646,78,19,test,0.0,0.0035768922267524,LOW,grade2,39.9,0.0,0.014498,2025-12-11
S16647,22,17,train,0.0,0.0017966603980942,LOW,grade1,37.0,0.0,0.012718,2025-11-03
S16648,22,3,train,0.0,0.0013699280693933,LOW,grade1,38.3,0.0,0.012291,2025-11-03
S16649,78,6,test,0.0,0.0005952925783175,LOW,grade1,32.2,0.0,0.011516,2025-12-11
S16650,22,3,train,0.0,0.0010957478736167,LOW,grade1,41.7,0.0,0.012017,2025-11-03
S16651,78,14,test,0.0,0.0014367057294249,LOW,grade1,32.7,0.0,0.012358,2025-12-11
S16652,78,16,test,0.0,0.0029689584872244,LOW,grade1,25.7,0.0,0.01389,2025-12-11
S16653,22,16,train,0.0,0.0029993715660197,LOW,grade2,32.5,0.0,0.013921,2025-11-03
S16654,22,8,train,0.0,0.0025005585509371,LOW,grade1,37.8,0.0,0.013422,2025-11-03
S16655,78,8,test,0.0,0.0021714394229316,LOW,grade1,33.0,0.0,0.013093,2025-12-11
S16656,22,11,train,0.0,0.0029326734962301,LOW,grade1,37.3,0.0,0.013854,2025-11-03
S16657,22,11,train,0.0,0.0030712756934727,LOW,grade2,34.2,0.0,0.013992,2025-11-03
S16658,2,10,train,0.0,0.001092258250473,LOW,grade1,33.4,0.0,0.012013,2025-10-02
S16659,30,11,val,0.0,0.001357580898133,LOW,grade1,14.7,0.0,0.012279,2025-11-15
S16660,2,11,train,0.0,0.0013432804043576,LOW,grade1,18.7,0.0,0.012264,2025-10-02
S16661,2,7,train,0.0,0.001078299978604,LOW,grade1,28.4,0.0,0.012,2025-10-02
S16662,30,16,val,0.0308513609981687,0.0025206241737569,LOW,grade1,27.8,0.0,0.013442,2025-11-15
S16663,30,13,val,0.0,0.0029467171498043,LOW,grade1,23.2,0.0,0.013868,2025-11-15
S16664,9,14,train,0.0,0.0029139883484644,LOW,grade1,20.5,0.0,0.013835,2025-10-13
S16665,65,21,test,0.0,0.0029303663338832,LOW,grade1,24.1,0.0,0.013852,2025-12-04
S16666,9,14,train,0.0,0.0025382096822266,LOW,grade1,23.0,0.0,0.013459,2025-10-13
S16667,9,15,train,0.0025601796761913,0.0031523307833147,LOW,grade2,33.8,0.0,0.014074,2025-10-13
S16668,9,15,train,0.0,0.0029233126199716,LOW,grade1,33.3,0.0,0.013845,2025-10-13
S16669,37,9,val,0.0,0.0021385625441332,LOW,grade1,23.2,0.0,0.01306,2025-11-19
