ufs_serial,run_id,wafer_no,split,health,reg_pred,risk
S32775,13,6,train,0.0,0.0029743166682808676,MED
S32776,13,8,train,0.0,0.0033034772696937617,MED
S32777,13,10,train,0.0025345246108969,0.0029407922936647312,MED
S32782,3,17,train,0.0,0.003207635340962023,MED
S32783,3,11,train,0.0,0.0031606601643609333,MED
S32784,3,9,train,0.0025532352110143,0.002527974626048097,MED
S32785,3,24,train,0.0,0.0032413718049328546,MED
S32787,3,16,train,0.0,0.002916662914441913,MED
S32789,3,4,train,0.0025781485055038,0.0030824393325739655,MED
S32791,3,15,train,0.0,0.0031463194532349915,MED
S32792,3,21,train,0.0025354167623187,0.003398063811679458,MED
S32793,3,18,train,0.0,0.0030223681538169506,MED
S32794,3,20,train,0.0051574206670402,0.0024589702088909423,MED
S32796,3,15,train,0.0,0.002708211477360978,MED
S32797,3,2,train,0.0,0.0029917882235647015,MED
S32799,3,2,train,0.0,0.00272191459042134,MED
S32800,3,12,train,0.0,0.003512247622181721,MED
S32801,3,4,train,0.0,0.0036900074768914303,MED
S32803,3,4,train,0.0025845033801352,0.0033588805568585626,MED
S32804,3,20,train,0.0025445292620865,0.003708889460244224,MED
S32806,25,20,train,0.0,0.004627775444806932,HIGH
S32807,25,21,train,0.0,0.0038576714406339894,MED
S32808,25,9,train,0.0025415234822451,0.003945264543415709,HIGH
S32809,25,9,train,0.0,0.005148897840468533,HIGH
S32810,25,9,train,0.0,0.004165527306827492,HIGH
S32811,25,21,train,0.0,0.004529618076551567,HIGH
S32812,25,22,train,0.0,0.00359042239337924,MED
S32813,25,23,train,0.0025581239737908,0.004833328169638836,HIGH
S32815,25,16,train,0.0,0.003951383569945487,HIGH
S32816,25,1,train,0.0,0.005080083977480959,HIGH
S32818,25,1,train,0.0,0.0032061547383671844,MED
S32819,25,17,train,0.0,0.003987541643188825,HIGH
S32820,25,1,train,0.0025787504734627,0.004154452106465678,HIGH
S32822,25,16,train,0.0,0.0045727789374463545,HIGH
S32824,26,24,train,0.0,0.001627421078459398,MED
S32825,23,20,train,0.0025927143162694,0.0008238527377454061,MED
S32828,26,25,train,0.0026039210755189,0.001030607948626305,MED
S32829,19,25,train,0.0,0.0024717397703386272,MED
S32832,4,20,train,0.0,0.0025195554392690974,MED
S32835,1,5,train,0.0,0.0019605721968274196,MED
S32837,16,3,train,0.0,0.001085935274952395,MED
S32839,14,17,train,0.0025823681927059,0.002227598438084574,MED
S32842,14,12,train,0.0,0.00269087518540719,MED
S32844,14,16,train,0.0,0.00287793336416723,MED
S32846,14,13,train,0.0025565054576504,0.003668276730255798,MED
S32848,14,10,train,0.0,0.0034248782771380795,MED
S32850,14,8,train,0.0,0.0029180657172824397,MED
S32851,14,10,train,0.0,0.004114240407760714,HIGH
S32852,14,12,train,0.0,0.0025431897965869036,MED
S32854,14,4,train,0.0025918219413111,0.003708370136376156,MED
S32855,14,6,train,0.0,0.003803703606617938,MED
S32856,14,10,train,0.0,0.004039810406978559,HIGH
S32857,14,2,train,0.0025988966454885,0.0029943946646406906,MED
S32859,14,2,train,0.0,0.002905502823989618,MED
S32864,22,19,train,0.0,0.002875359703100914,MED
S32866,22,11,train,0.0,0.002993698400293537,MED
S32870,9,24,train,0.0,0.003484363457783058,MED
S32872,26,9,train,0.0,0.0011657768362391529,MED
S32873,26,9,train,0.0,0.0011490329010740072,MED
S32874,15,20,train,0.0,0.00022638056431278667,MED
S32875,15,16,train,0.0,0.0002851959511492698,MED
S32876,15,15,train,0.0,0.00038063035265867995,MED
S32877,15,9,train,0.0,0.00021957191106145902,MED
S32879,15,3,train,0.0,0.0007112038223555581,MED
S32880,14,24,train,0.0,0.001323478499081482,MED
S32885,14,24,train,0.0,0.0007835091615002401,MED
S32886,14,23,train,0.0,0.0009545565620277977,MED
S32887,14,22,train,0.0,0.0012505133578785022,MED
S32888,26,16,train,0.0,0.0007946188196367703,MED
S32889,26,9,train,0.0,0.0012411693028130993,MED
S32890,26,14,train,0.0,0.0011067601899265181,MED
S32892,26,9,train,0.0,0.0017090438840979447,MED
S32894,26,11,train,0.0,0.0016096982881320923,MED
S32895,26,11,train,0.0,0.001232867476405115,MED
S32896,26,16,train,0.0,0.0010435434649551155,MED
S32899,26,16,train,0.0,0.0015220545270327975,MED
S32900,21,24,train,0.0,0.003021964342661317,MED
S32902,19,19,train,0.0,0.004105960854949781,HIGH
S32903,19,19,train,0.0,0.003059728233405295,MED
S32904,19,22,train,0.0101795242045326,0.00376736387239296,MED
S32905,21,24,train,0.0,0.0033831812125071363,MED
S32906,20,5,train,0.0,0.0021846906590656805,MED
S32908,28,19,train,0.0,0.004136325321353665,HIGH
S32910,28,21,train,0.0,0.002888231504956023,MED
S32911,28,20,train,0.0,0.002475824524769828,MED
S32912,28,25,train,0.0025737026622546,0.0017091765074672362,MED
S32913,16,1,train,0.0,0.0026562453508318443,MED
S32915,28,18,train,0.0,0.0028487422828221112,MED
S32916,28,24,train,0.0025515835733464,0.0024589970641263445,MED
S32917,28,18,train,0.0,0.002837525031213544,MED
S32918,28,18,train,0.0,0.0032913341307158495,MED
S32919,16,1,train,0.0052037525652301,0.0015426566924182166,MED
S32920,28,23,train,0.0,0.003260720903782344,MED
S32921,28,5,train,0.0,0.0009811339543188266,MED
S32923,28,6,train,0.0,0.0017978507223804564,MED
S32926,4,22,train,0.0025670824617132,0.0029275577283839043,MED
S32927,5,19,train,0.0,0.0027689114987486897,MED
S32928,5,19,train,0.0,0.003385171444406833,MED
S32929,5,21,train,0.0,0.002994480611419038,MED
S32930,5,15,train,0.0,0.003559479714457173,MED
S32931,4,17,train,0.0,0.004159764684590392,HIGH
S32932,5,21,train,0.0,0.0037201630631278947,MED
S32933,5,11,train,0.0,0.0035391624521854117,MED
S32934,6,7,train,0.0,0.002034197489704634,MED
S32935,4,25,train,0.0,0.0029209303254644574,MED
S32936,6,17,train,0.0,0.004618287461739865,HIGH
S32937,5,11,train,0.0,0.003867470740248772,MED
S32940,4,23,train,0.0,0.003167251158548378,MED
S32942,4,18,train,0.0,0.004049473399588015,HIGH
S32943,6,6,train,0.0,0.003419596700470601,MED
S32944,6,10,train,0.0,0.003628157154373712,MED
S32945,6,11,train,0.0,0.0035217424697250124,MED
S32949,7,21,train,0.0,0.003264763620516368,MED
S32950,7,22,train,0.0025527237613896,0.002621595021340167,MED
S32951,7,21,train,0.0,0.0027609014447114413,MED
S32952,7,22,train,0.0,0.0031513099479047253,MED
S32953,7,11,train,0.0,0.003484184858677247,MED
S32954,4,16,train,0.0,0.003049253497141037,MED
S32956,18,11,train,0.0,0.0031436625609863058,MED
S32957,18,24,train,0.0,0.0021006702629243193,MED
S32958,18,19,train,0.0025968190273162,0.0020961801402894606,MED
S32961,18,19,train,0.0025511513546254,0.002164341821709444,MED
S32962,18,24,train,0.0,0.003107622887829674,MED
S32965,18,6,train,0.0,0.003701409601719394,MED
S32966,20,11,train,0.0,0.002613195046741617,MED
S32970,21,8,train,0.0,0.0028754263060701856,MED
S32972,2,7,train,0.0,0.003430261300638002,MED
S32974,10,20,train,0.0,0.00262419572525452,MED
S32976,2,7,train,0.0,0.0020813029369121548,MED
S32978,2,3,train,0.0025844227429201,0.004093792004798837,HIGH
S32980,2,5,train,0.0,0.0032206898826700986,MED
S32981,2,17,train,0.0,0.0025558732084605693,MED
S32984,10,18,train,0.0,0.0036904376215255172,MED
S32985,2,2,train,0.0025350675847997,0.0036108802126331233,MED
S32986,2,2,train,0.0,0.002883086904721013,MED
S32987,2,2,train,0.0,0.002898598085165861,MED
S32988,2,23,train,0.0,0.00223938069645334,MED
S32989,3,6,train,0.0,0.003209623362649479,MED
S32990,3,3,train,0.0,0.0020244256885064184,MED
S32993,24,14,train,0.0,0.0036535971252166107,MED
S32994,24,14,train,0.0,0.0038686421407694706,MED
S32998,24,13,train,0.0,0.0026726012493915883,MED
S33000,24,14,train,0.0126712660557943,0.002927196531869792,MED
S33001,24,10,train,0.0025448810511331,0.002860964309549877,MED
S33002,24,16,train,0.0025928360513767,0.0025340807911320147,MED
S33003,24,6,train,0.0,0.0034606352994232736,MED
S33005,24,7,train,0.0025397701431367,0.0038866939854772862,MED
S33006,1,2,train,0.0,0.000567617628982974,MED
S33007,1,13,train,0.0,0.001767633347955845,MED
S33008,1,12,train,0.0051638509652349,0.0012112847802069648,MED
S33010,1,19,train,0.0,0.0004576608590654675,MED
S33014,1,18,train,0.0051832384289677,0.0019144601828521653,MED
S33015,1,19,train,0.0,0.0007864774249179047,MED
S33017,1,2,train,0.0051705393694438,0.000475986355860459,MED
S33019,1,1,train,0.0,0.00040770616458302877,MED
S33020,1,2,train,0.0,0.0010141631102935534,MED
S33021,1,1,train,0.0,0.0005742969040767014,MED
S33026,1,14,train,0.0,0.0003609321002555901,MED
S33027,25,8,train,0.0,0.004367191145046992,HIGH
S33028,25,25,train,0.0025697105068585,0.004749127426253489,HIGH
S33033,25,18,train,0.002550837105698,0.004370254262070877,HIGH
S33035,25,11,train,0.0026024076197657,0.004151679519944888,HIGH
S33037,25,12,train,0.0,0.003987608313181037,HIGH
S33038,25,11,train,0.0,0.004553684396027391,HIGH
S33039,25,11,train,0.0025546526032269,0.0042466444778402985,HIGH
S33041,26,25,train,0.0,0.0019827780967301106,MED
S33043,26,1,train,0.002529764177114,0.0032945630225549175,MED
S33046,26,8,train,0.0,0.0018653932966775438,MED
S33047,23,15,train,0.0,0.002071125665936597,MED
S33048,23,15,train,0.0,0.001816507642803005,MED
S33049,23,13,train,0.0051729611299329,0.0026400736615567865,MED
S33052,23,7,train,0.0,0.003352582925436185,MED
S33055,23,10,train,0.0,0.0022660168440579065,MED
S33056,23,9,train,0.0101418222630343,0.002180016183792058,MED
S33058,23,11,train,0.002596167909902,0.0015797276847903145,MED
S33059,23,13,train,0.0,0.003712621857676285,MED
S33060,23,10,train,0.0,0.0019202484829341096,MED
S33061,23,14,train,0.0025806786613703,0.0024388057724612075,MED
S33065,11,6,train,0.0,0.001444134292159747,MED
S33066,11,3,train,0.0,0.0011782693781176962,MED
S33067,11,5,train,0.0,0.0021556387352062263,MED
S33068,11,9,train,0.0,0.0015111645391293444,MED
S33069,11,9,train,0.0,0.0022331778278423075,MED
S33070,28,10,train,0.0,0.002236865615946963,MED
S33071,16,3,train,0.0,0.0011260777029555734,MED
S33075,23,7,train,0.0,0.002690524658373025,MED
S33076,23,19,train,0.0,0.0016391334205468403,MED
S33077,26,16,train,0.0,0.0010034782972816877,MED
S33081,5,3,train,0.0,0.0028921053321230993,MED
S33082,2,2,train,0.0,0.0020743167684914815,MED
S33083,2,3,train,0.0,0.002232591020685922,MED
S33085,21,2,train,0.0,0.002728849983329429,MED
S33086,1,5,train,0.0,0.0006441376029194096,MED
S33088,2,4,train,0.0,0.003222670236543223,MED
S33089,2,20,train,0.0,0.002781832653887887,MED
S33090,2,20,train,0.0077432421905429,0.002458954441342407,MED
S33091,27,17,train,0.0025614463668176,0.0027338035455183375,MED
S33092,27,8,train,0.0,0.0028212613361522656,MED
S33095,27,9,train,0.0,0.0030701821006339234,MED
S33096,27,9,train,0.0051705393694438,0.0027592578575002013,MED
S33097,27,9,train,0.0,0.003190402692294542,MED
S33099,27,8,train,0.0025429278975051,0.0022056957469796462,MED
S33100,28,21,train,0.0025672813678392,0.0034700550394364043,MED
S33101,16,3,train,0.0,0.00039121048860531345,MED
S33102,16,7,train,0.0,0.0014280686923895023,MED
S33104,24,5,train,0.0,0.0037280159335080234,MED
S33105,24,1,train,0.0,0.002821670728436004,MED
S33106,24,4,train,0.0,0.003845850237324657,MED
S33107,24,2,train,0.0,0.003221582989255645,MED
S33108,24,6,train,0.0,0.003108505812505115,MED
S33110,12,14,train,0.0018102283364475,0.00309485629202996,MED
S33112,12,12,train,0.0036498092478969,0.003771931260269389,MED
S33113,12,10,train,0.010707860690086,0.003546891949630363,MED
S33116,14,14,train,0.0107746005593253,0.003401582352052346,MED
S33117,12,12,train,0.0090400782867141,0.004302208472682787,HIGH
S33118,14,8,train,0.0035805497620771,0.0040320516415585025,HIGH
S33119,12,17,train,0.0,0.0030039252735202444,MED
S33120,14,17,train,0.0,0.004263416021458191,HIGH
S33121,14,10,train,0.0036198238158187,0.002373860380688125,MED
S33122,14,7,train,0.0,0.004152956164957343,HIGH
S33123,14,7,train,0.003612798173974,0.003670010873763554,MED
S33124,14,13,train,0.0018299440707234,0.002736321038480566,MED
S33126,14,4,train,0.0036047797784184,0.003117043343325388,MED
S33128,14,5,train,0.0018220545589858,0.003062114441346718,MED
S33130,14,14,train,0.0,0.003419512316463019,MED
S33131,14,1,train,0.0035403777590192,0.0032630467151782694,MED
S33132,14,2,train,0.0054309223826123,0.0047007086615745205,HIGH
S33133,14,1,train,0.0017804048002865,0.004157158460593537,HIGH
S33134,10,10,train,0.0053302731630934,0.0023063184389526922,MED
S33135,6,13,train,0.0054908026293984,0.003223061988765458,MED
S33136,11,17,train,0.0071285140562249,0.0033849396838429905,MED
S33138,6,13,train,0.0017909522676987,0.003743018753863503,MED
S33139,11,10,train,0.0071911738108157,0.002965544166117051,MED
S33141,11,21,train,0.0123721532311981,0.002552216855805774,MED
S33142,10,8,train,0.0,0.003350090498583765,MED
S33143,8,3,train,0.0036515388628064,0.002641599495773896,MED
S33146,8,2,train,0.0,0.0028938791514031485,MED
S33148,8,15,train,0.0018313601073022,0.0036472713912818226,MED
S33150,25,1,train,0.001831724585282,0.0037819315097952885,MED
S33151,8,9,train,0.0,0.003029096796390577,MED
S33152,25,4,train,0.0017927546739675,0.0031263188862263717,MED
S33153,16,13,train,0.0053664751868008,0.002114211545837471,MED
S33155,14,24,train,0.0,0.0021727157320167393,MED
S33156,14,13,train,0.0053538726704729,0.0022690419351668488,MED
S33157,16,18,train,0.0107417653669923,0.002553463591206972,MED
S33160,14,12,train,0.0,0.002450001924524943,MED
S33161,14,6,train,0.0,0.0029515264623800517,MED
S33164,12,22,train,0.0072225249772933,0.003076167161485249,MED
S33165,13,5,train,0.0,0.00388555377998208,MED
S33166,13,2,train,0.001771589689847,0.0032977962148493596,MED
S33168,13,18,train,0.0,0.0029885006164298263,MED
S33169,14,10,train,0.0018133788684807,0.002802232112777882,MED
S33170,15,16,train,0.0017751204546022,0.003022850954964241,MED
S33172,12,18,train,0.0108533056723262,0.003654815093493272,MED
S33173,15,24,train,0.0035428005232224,0.0015723158002385182,MED
S33178,8,25,train,0.0035841518468838,0.003083669544180931,MED
S33179,8,21,train,0.0017963509137173,0.004606592638646163,HIGH
S33184,8,16,train,0.0054527302050533,0.0027747810462687606,MED
S33185,8,25,train,0.0,0.004338241415610881,HIGH
S33187,8,6,train,0.0091004639954882,0.003057030328156396,MED
S33189,8,16,train,0.0018083116845314,0.004347190511725398,HIGH
S33190,5,23,train,0.0018002941325625,0.004051451265787641,HIGH
S33191,5,23,train,0.0,0.003686965333439161,MED
S33193,7,3,train,0.0018125257564651,0.004523326081370406,HIGH
S33195,5,23,train,0.001821994442367,0.004220121357102256,HIGH
S33196,7,1,train,0.0162430686435784,0.003500039820571842,MED
S33197,8,15,train,0.0,0.004574519230176991,HIGH
S33198,8,15,train,0.0035679416494371,0.002908514509839202,MED
S33200,8,18,train,0.0,0.004619147536806925,HIGH
S33203,8,15,train,0.0017647017050498,0.003332147678666626,MED
S33204,8,15,train,0.0018167196695544,0.0043694779364902665,HIGH
S33206,7,5,train,0.0,0.003833681998584016,MED
S33213,8,9,train,0.0052994114134607,0.0037986028369536547,MED
S33214,8,10,train,0.0035747551796188,0.0035510049846600006,MED
S33215,8,5,train,0.0036011752728959,0.004314657861043321,HIGH
S33218,8,21,train,0.0018186741609215,0.0049729167510907096,HIGH
S33223,24,10,train,0.0090845945748336,0.0022040014579989926,MED
S33224,24,7,train,0.005485651214128,0.0033720939202522516,MED
S33231,24,15,train,0.0088401760208891,0.0025042776919408922,MED
S33232,24,23,train,0.0035737912388184,0.0029366221486191836,MED
S33233,24,23,train,0.00900832318311,0.003097264748719191,MED
S33234,24,22,train,0.0124339702213739,0.0033674178691974394,MED
S33237,24,23,train,0.0036492464709877,0.003250554361320618,MED
S33239,24,24,train,0.009091274936983,0.002795163120004934,MED
S33242,24,19,train,0.0,0.003551704018241431,MED
S33243,24,21,train,0.0071218488147567,0.003337925375947759,MED
S33244,24,10,train,0.0017756531867079,0.0028310613798208954,MED
S33247,4,19,train,0.0,0.0032377990243297513,MED
S33250,5,3,train,0.0,0.003707704609536997,MED
S33254,5,9,train,0.0089388167668461,0.0032232494966919203,MED
S33258,6,21,train,0.0017712108738805,0.0027768766616637084,MED
S33260,6,19,train,0.0,0.004106463482503801,HIGH
S33261,6,19,train,0.0054213844710604,0.003093390512204594,MED
S33263,5,2,train,0.003552372477333,0.003278092569144074,MED
S33264,4,20,train,0.001814173182359,0.002971991301635616,MED
S33265,6,19,train,0.0053794282869172,0.004025848620337335,HIGH
S33266,4,12,train,0.0089844823347361,0.0038248467384739814,MED
S33269,5,9,train,0.0,0.004303386787211594,HIGH
S33270,5,25,train,0.0,0.003629400237794006,MED
S33272,5,7,train,0.0017807684176958,0.0037861442590547017,MED
S33274,5,7,train,0.0,0.002732095664099621,MED
S33275,5,7,train,0.0017975203622527,0.0028724012108946235,MED
S33278,5,3,train,0.0035712104391439,0.003529012777739481,MED
S33279,5,2,train,0.0,0.003739503667090634,MED
S33281,25,13,train,0.0054480679638257,0.005040813994222157,HIGH
S33289,25,19,train,0.0017936086901604,0.004630945307189372,HIGH
S33291,25,7,train,0.0018158634119963,0.0039368656318792715,MED
S33295,25,6,train,0.0035845395994258,0.004215297621971787,HIGH
S33297,25,14,train,0.0036602924551577,0.004227943632473575,HIGH
S33298,25,2,train,0.0107285483000539,0.004549136071908164,HIGH
S33299,25,3,train,0.0,0.004588585372969617,HIGH
S33300,25,5,train,0.0054232183581942,0.003953791077425646,HIGH
S33301,25,4,train,0.0,0.004228919901566699,HIGH
S33303,25,3,train,0.0,0.003917934021716357,MED
S33304,25,17,train,0.0,0.004231107143312663,HIGH
S33305,25,17,train,0.0,0.004559047855547426,HIGH
S33306,25,16,train,0.0018056115646332,0.004868982178406688,HIGH
S33308,25,16,train,0.0035324512866438,0.004320480329355254,HIGH
S33310,25,16,train,0.0,0.004853336493355793,HIGH
S33312,25,22,train,0.0053157922883576,0.003984056715190704,HIGH
S33313,25,24,train,0.007096147805477,0.003844500861074233,MED
S33315,25,7,train,0.0036044660567358,0.005218832662704124,HIGH
S33319,25,23,train,0.0053940827888601,0.0036966317154588295,MED
S33320,25,23,train,0.0070573033149445,0.0043678122285340055,HIGH
S33321,25,25,train,0.0035317358801625,0.004648054908843724,HIGH
S33322,25,20,train,0.0018187340586313,0.004621364744655212,HIGH
S33324,18,3,train,0.0,0.0036469824666459103,MED
S33327,9,11,train,0.0017824544792686,0.0038484568154240465,MED
S33328,9,11,train,0.0070594836065864,0.003094931781369064,MED
S33329,9,11,train,0.0036011752728959,0.0034019166890675275,MED
S33330,2,17,train,0.0018114753500849,0.0024493521646172115,MED
S33331,10,18,train,0.0,0.0037016368144224985,MED
S33333,2,5,train,0.0071481221796738,0.00232696627562893,MED
S33334,2,1,train,0.0036081950312903,0.003611237279669097,MED
S33336,21,8,train,0.0035846171600023,0.002669657859456321,MED
S33338,10,20,train,0.0035748708874599,0.002315761195274509,MED
S33339,2,5,train,0.0036189144712889,0.0028857369225366697,MED
S33340,20,11,train,0.0088279282255686,0.0027285820841680746,MED
S33341,2,22,train,0.0053995328371991,0.0022850056193352377,MED
S33344,21,8,train,0.0017867029040213,0.0028182876645727346,MED
S33345,20,11,train,0.0091047652546036,0.0018138416004575737,MED
S33348,20,11,train,0.0125476533111161,0.0026826103580723844,MED
S33352,18,9,train,0.00361844021201,0.0024160005296906743,MED
S33355,2,14,train,0.0071917981665979,0.002846909058698002,MED
S33356,18,24,train,0.0,0.002251394023539968,MED
S33358,18,19,train,0.0,0.0026153059703589577,MED
S33359,18,19,train,0.0,0.003825738350009977,MED
S33361,2,4,train,0.0017804813389792,0.0025227285072663215,MED
S33362,2,8,train,0.0088549183102606,0.002331213276853991,MED
S33363,2,4,train,0.0124821504172676,0.00280798933431729,MED
S33364,2,14,train,0.0053274734698252,0.0028805148352048842,MED
S33365,18,9,train,0.0,0.002875546266091615,MED
S33366,18,19,train,0.0,0.003331124791813389,MED
S33367,18,6,train,0.0,0.0033537281801323464,MED
S33368,23,16,train,0.0035852765604429,0.0006103393587682421,MED
S33369,22,17,train,0.0054361498496035,0.002315488113075033,MED
S33371,22,16,train,0.0036010187187763,0.0026037840936037793,MED
S33372,22,8,train,0.0,0.0031581598608665155,MED
